'cod_producto','nom_producto','val_cantidad_uc','des_path_foto'
'1360','PERA EN MITADES BAHIA 830G','12','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1353 1360 1370 1371.jpg'
'1362','CHOCLOS BAHIA 280G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1362 1333 1359.jpg'
'1365','FRESITA 750CC','6','D:\Fotos\BEBIDAS\SIDRAS Y ESPUMANTES\1365.jpg'
'1370','DURAZNO BAJAS CAL. BAHIA 820G','12','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1353 1360 1370 1371.jpg'
'1371','COCTEL BAHIA DE FRUTAS 820G','12','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1353 1360 1370 1371.jpg'
'1376','HELLMANNS VEGANA 500G','12',''
'1377','MAYONESA HELLMANNS VEGANA 250G','12','D:\Fotos\ALMACEN\ADEREZOS\1387 3551 1377 1396.jpg'
'1378','MAYONESA HELLMANNS AHUMADA 250G','12','D:\Fotos\ALMACEN\ADEREZOS\1378 1379 1388 1389.jpg'
'1379','MAYONESA HELLMANNS AJO 250G','12','D:\Fotos\ALMACEN\ADEREZOS\1378 1379 1388 1389.jpg'
'1380','HELLMANNS MAYONESA 237G','12','D:\Fotos\ALMACEN\ADEREZOS\1384 3560 1380.jpg'
'1381','SAVORA MOSTAZA ORIG 250G','12','D:\Fotos\ALMACEN\ADEREZOS\1382 1381.jpg'
'1382','SAVORA MOSTAZA 60G DISPLAY 30U','1','D:\Fotos\ALMACEN\ADEREZOS\1382 1381.jpg'
'1384','KETCHUP HELLMANS 60G','1','D:\Fotos\ALMACEN\ADEREZOS\1384 3560 1380.jpg'
'1387','HELLMANNS MAYONESA 475G','15','D:\Fotos\ALMACEN\ADEREZOS\1387 3551 1377 1396.jpg'
'1388','MAYONESAHELLMANNS MAYO LIGHT 237G','12','D:\Fotos\ALMACEN\ADEREZOS\1378 1379 1388 1389.jpg'
'1396','KETCHUP HELLMANS 250G','12','D:\Fotos\ALMACEN\ADEREZOS\1387 3551 1377 1396.jpg'
'1407','ACEITE MIRASOL GIRASOL 4.5LTS','4',''
'1408','ACEITE MIRASOLES GIRASOL 900CC','15','D:\Fotos\ALMACEN\ACEITES Y VINAGRES\1408.jpg'
'1410','PURE DE TOMATE VIGENTE 530G','12','D:\Fotos\ALMACEN\TOMATES Y SALSAS\1411 1410.jpg'
'1417','FERNET BRANCA 1L','6','D:\Fotos\BEBIDAS\APERITIVOS\1417 1501 1145 1418 1419.jpg'
'1418','FERNET BRANCA MENTA 450CC','6','D:\Fotos\BEBIDAS\APERITIVOS\1417 1501 1145 1418 1419.jpg'
'1419','FERNET BRANCA MENTA 750CC','6','D:\Fotos\BEBIDAS\APERITIVOS\1150 1419.jpg'
'1421','TORO TETRA TINTO 1L','12','D:\Fotos\BEBIDAS\VINOS\1423 1421 1427 1988 1424.jpg'
'1423','TORO TETRA BLANCO 1L','12','D:\Fotos\BEBIDAS\VINOS\1423 1421 1427 1988 1424.jpg'
'1424','TORO VIEJO TINTO 700CC.','6','D:\Fotos\BEBIDAS\VINOS\1423 1421 1427 1988 1424.jpg'
'1427','TORO VIEJO BCO 700CC','6','D:\Fotos\BEBIDAS\VINOS\1423 1421 1427 1988 1424.jpg'
'1457','SEMOLA ELIO X 400G','10','D:\Fotos\ALMACEN\VARIOS\1457.jpg'
'1458','MAIZ PISINGALLO OLINTO X 400G','10','D:\Fotos\ALMACEN\LEGUMBRES\1460 1463 1458.jpg'
'1460','LENTEJAS OLINTO X 400G','20',''
'1463','LENTEJON OLINTO X 400G','20','D:\Fotos\ALMACEN\LEGUMBRES\1460 1463 1458.jpg'
'1465','PREMEZCLA ÑOQUIS PAPA MAMA COCINA 400','12','D:\Fotos\ALMACEN\VARIOS\1465.jpg'
'1467','FLAN NOEL VAINILLA 30GRS X 8U','6','D:\Fotos\ALMACEN\VARIOS\1467 1468.jpg'
'1468','FLAN NOEL DULCE DE LECHE 30GRS X 8U','6','D:\Fotos\ALMACEN\VARIOS\1467 1468.jpg'
'1470','GELATINA NOEL FRUTILLA 30GR X 8U','6','D:\Fotos\ALMACEN\VARIOS\1469 1470.jpg'
'1471','TOMATE PERITA NOEL 415G','24','D:\Fotos\ALMACEN\TOMATES Y SALSAS\2400 1471.jpg'
'1491','FRIZZE EVO BLUE NEW 1L','6','D:\Fotos\BEBIDAS\SIDRAS Y ESPUMANTES\1491.jpg'
'1495','CANCILLER BCO (IX) CHE-TOR-CHA 750CC','6','D:\Fotos\BEBIDAS\VINOS\1495 1216 1205.jpg'
'1497','SCHNEIDER LATA 473CC','6','D:\Fotos\BEBIDAS\CERVEZAS\1497 1839.jpg'
'1498','VIRULANA ESCOBA MULTIUSO','12','D:\Fotos\LIMPIEZA\VARIOS\1498 1515 1506 1513.jpg'
'1499','VIRULANA ESCOBILLON RINCO','12',''
'1500','VIRULANA FUERTE','48','D:\Fotos\LIMPIEZA\VARIOS\1500 1508 1509 1511 1514.jpg'
'1501','FERNET BRANCA 450CC','12','D:\Fotos\BEBIDAS\APERITIVOS\1417 1501 1145 1418 1419.jpg'
'1502','GANCIA 950ML','12','D:\Fotos\BEBIDAS\APERITIVOS\2017 1505 1502.jpg'
'1503','DR LEMON C/VODKA 1L','12','D:\Fotos\BEBIDAS\APERITIVOS\1503.jpg'
'1504','MARCELA AMERICANO 950ML','12','D:\Fotos\BEBIDAS\APERITIVOS\1504.jpg'
'1505','GANCIA 450ML','12','D:\Fotos\BEBIDAS\APERITIVOS\2017 1505 1502.jpg'
'1506','VIRULANA SECADOR 40CM','12','D:\Fotos\LIMPIEZA\VARIOS\1498 1515 1506 1513.jpg'
'1508','VIRULANA ROLLITOS X10U','24','D:\Fotos\LIMPIEZA\VARIOS\1500 1508 1509 1511 1514.jpg'
'1509','VIRULANA CUADRADA ANTIBAC','12','D:\Fotos\LIMPIEZA\VARIOS\1500 1508 1509 1511 1514.jpg'
'1510','SUIZA AUTOBRILLO DP NATURAL 900CC','12',''
'1512','SUIZA AUTOBRILLO DP NATURAL 400','12',''
'1513','VIRULANA PALA CLICK','12','D:\Fotos\LIMPIEZA\VARIOS\1498 1515 1506 1513.jpg'
'1514','VIRULANA PAÑO  PISO AMARILLO','30','D:\Fotos\LIMPIEZA\VARIOS\1500 1508 1509 1511 1514.jpg'
'1515','VIRULANA SECADOR 30 CM','12','D:\Fotos\LIMPIEZA\VARIOS\1498 1515 1506 1513.jpg'
'1524','VILLENE JABON LIQ COCO 240ML','12',''
'1525','VILLENE JABON LIQ LEMON 240ML','12',''
'1528','PIONONO VENEZIANA DULCE','16',''
'1529','PIONONO VENEZIANA SOLADO','16',''
'1530','PAN DE PANCHO LA VENEZIANA X6U 210G','28',''
'1531','PAN DE HAMBURGUESA LA VENEZIANA X4U','21',''
'1532','PAN LACTAL FAMILIAR LA VENEZIANA 600G','10',''
'1533','PAN LACTAL LA VENEZIANA 360G','15',''
'1534','PRE PIZZA LA VENEZIANA 2U X 250G','10',''
'1535','PAN DE CAMPO VENEZIANA 400G','15',''
'1536','PAN MULTICERAL CORMILLOT 410G','15',''
'1537','RAPIDITAS VENEZIANA 165G','15',''
'1538','PAN INTEGRAL CORMILLOT X 360 GR','15',''
'1539','PAN TRISALVADO CORMILLOT 360G','15',''
'1540','PAN LACTAL INTEGRAL SALVADO 600G','15',''
'1541','TORTA DULCE DE LECHE VENEZIANA 400G','6',''
'1542','TORTA CHOCOLATE VENEZIANA 400G','6',''
'1548','CEREALFORT LADY 19G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1548 1549 1565 1566 1567.jpg'
'1549','CEREALFORT FRUTILLA Y MANZANA 22G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1548 1549 1565 1566 1567.jpg'
'1550','CHOC FELFORT CERICET 19G 24U','12',''
'1551','CHOC FELFORT DOS CORAZONES 26G 20U','12','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1551.jpg'
'1552','CHOC FELFORT FEELING 20G 30U','8',''
'1553','CHOC FELFORT JACKELIN 14G 30U','12',''
'1555','CHOC FELFORT LICORITAS 20G 25U','12',''
'1556','CHOC FELFORT MARROC BOCADITO 14G 60U','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1556.jpg'
'1557','CHOC FELFORT MEDALLON D/LECHE 21G 20U','10',''
'1558','CHOC FELFORT MENTITAS 16G 30U','12',''
'1559','CHOC FELFORT MONEDA PIRATA 60U','10','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1559.jpg'
'1560','CHOC FELFORT PARAGUITAS 13G 40U','12','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1560.jpg'
'1561','CHOC TABLETA FELFORT 75G','10',''
'1562','CHOC FELFORT TIVIS CUBANITO 25G 20U','10',''
'1563','CHOC FELFORT TORRONCINO 5 CEREA 30U','8',''
'1564','CHOC FELFORT KOOKY BON 10G X 30U','12',''
'1565','CEREALFORT CHOCOLATE 19G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1548 1549 1565 1566 1567.jpg'
'1566','CEREALFORT MANZANA 22G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1548 1549 1565 1566 1567.jpg'
'1567','CEREALFORT CLASICO 23G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1548 1549 1565 1566 1567.jpg'
'1568','CHOC FELFORT NOBEL 15 X 35G','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1568 1569.jpg'
'1569','CHOC FELFORT DELICIA 10G X 48U','12','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1568 1569.jpg'
'1570','CONITO JORGITO 34G X 12U','12',''
'1571','ALFAJOR JORGITO FRUTA 50G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1571 1572 1577 1578.jpg'
'1572','ALFAJOR JORGITO BLANCO 50G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1571 1572 1577 1578.jpg'
'1573','ALFAJOR JORGITO NEGRO 50G','24','D:\Fotos\ALMACEN\GALLETITAS\1572 1573.jpg'
'1574','CONITO JORGITO 34G X 6U','24',''
'1575','BIZCOCHITO JORGITO 200G','24','D:\Fotos\ALMACEN\GALLETITAS\1575 1576.jpg'
'1576','BIZCOCHITO JORGITO 400G','12','D:\Fotos\ALMACEN\GALLETITAS\1575 1576.jpg'
'1577','ALFAJOR TRIPLE JORGITO NEGRO 85G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1571 1572 1577 1578.jpg'
'1578','ALFAJOR TRIPLE JORGITO BCO 85G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1571 1572 1577 1578.jpg'
'1585','YERBA TARAGUI 500G','10','D:\Fotos\ALMACEN\YERBAS\1585.jpg'
'1587','YERBA UNION 500G','10','D:\Fotos\ALMACEN\YERBAS\1587.jpg'
'1589','POROTOS CRANBERRY INALPA 300G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1602 1603 1604 1589.jpg'
'1590','PAPAS EN CUBOS INALPA 300G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1606 1607 1608 1590.jpg'
'1591','LENTEJAS SIN SAL AGRE. INALPA 380G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1591 1592 1593 1595 1596.jpg'
'1592','CHOCLO SIN SAL AGRE. INALPA 300G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1591 1592 1593 1595 1596.jpg'
'1593','ARVEJA AMARRILLA INALPA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1591 1592 1593 1595 1596.jpg'
'1594','GARBANZOS INALPA 350G','24',''
'1595','CHOCLO CREMOSO BLANCO INALPA 380G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1591 1592 1593 1595 1596.jpg'
'1596','LENTEJAS INALPA 380G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1591 1592 1593 1595 1596.jpg'
'1597','CHOCLO CREMOSO AMARILLO  INALPA 380G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1597 1598 1599 1600 1601.jpg'
'1598','JARDINERA  INALPA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1597 1598 1599 1600 1601.jpg'
'1599','CHOCLO GRANO INALPA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1597 1598 1599 1600 1601.jpg'
'1600','ARVEJAS INALPA 300G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1597 1598 1599 1600 1601.jpg'
'1601','REMOLACHA EN CUBOS INALPA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1597 1598 1599 1600 1601.jpg'
'1602','POROTOS BLANCO INALPA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1602 1603 1604 1589.jpg'
'1603','MIX INALPA DE ZANAHORIA Y ARVEJA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1602 1603 1604 1589.jpg'
'1604','POROTO COLORADO INALPA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1602 1603 1604 1589.jpg'
'1605','ZANAHORIAS EN CUBO 350G','24',''
'1606','JARDINERA C/CHOCLO INALPA 300G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1606 1607 1608 1590.jpg'
'1607','JARDINERA SIN SAL AGRE. INALPA 300G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1606 1607 1608 1590.jpg'
'1608','ARVEJA SIN SAL AGRE. INALPA 300G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1606 1607 1608 1590.jpg'
'1609','PRESUMIDAS SOLITAS DE CHOCO 300G','16','D:\Fotos\ALMACEN\GALLETITAS\1609 1611 1612 1616 1625.jpg'
'1610','PURITOS BAÑADO SOLITAS 300G','14','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1610 1618 1619 1620.jpg'
'1611','CHIROLAS C/CHIP CHOCO 400G','10','D:\Fotos\ALMACEN\GALLETITAS\1609 1611 1612 1616 1625.jpg'
'1612','ANIMACION 400G','10','D:\Fotos\ALMACEN\GALLETITAS\1609 1611 1612 1616 1625.jpg'
'1614','ARITOS SURTIDOS SOLITAS 350G','12','D:\Fotos\ALMACEN\GALLETITAS\1615 1629 1614.jpg'
'1615','ARITOS FRUTILLA SOLITAS 350G','12','D:\Fotos\ALMACEN\GALLETITAS\1615 1629 1614.jpg'
'1616','PENSAMIENTO SOLITAS 350G','12','D:\Fotos\ALMACEN\GALLETITAS\1609 1611 1612 1616 1625.jpg'
'1618','MINI ALFAJOR SOLITA C/CHOCO 160G','25','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1610 1618 1619 1620.jpg'
'1619','MINI ALFAJOR SOLITA C/CHOCO 300G','14','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1610 1618 1619 1620.jpg'
'1620','ROSQUITAS BAÑADOS SOLITAS 300G','14','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1610 1618 1619 1620.jpg'
'1621','SOLITAS SURTIDAS 300G','14',''
'1623','SOLITAS SIN SAL BOLSITA 300G','12','D:\Fotos\ALMACEN\GALLETITAS\1623.jpg'
'1624','SURTISOL SOLITAS 500G','8','D:\Fotos\ALMACEN\GALLETITAS\1615 1629 1614 1624.jpg'
'1625','COLMENAS SOLITAS 500G','8','D:\Fotos\ALMACEN\GALLETITAS\1609 1611 1612 1616 1625.jpg'
'1629','ARITOS SURTIDOS SOLITA 500G','8','D:\Fotos\ALMACEN\GALLETITAS\1615 1629 1614.jpg'
'1633','CATY HOUSE','8','D:\Fotos\GOLOSINAS\VARIOS\1633 3290.jpg'
'1635','SQUISHY UNICORNIO','6','D:\Fotos\VARIOS\VARIOS - JUGUETES\1631 1630 1668 1635.jpg'
'1637','SQUISHY CRAZY','12','D:\Fotos\VARIOS\VARIOS - JUGUETES\1638 1636 1640 1637.jpg'
'1638','SQUISHY ARCO IRIS MAGICO','12','D:\Fotos\VARIOS\VARIOS - JUGUETES\1638 1636 1640 1637.jpg'
'1639','CHUP. FUN CATCH POP','8',''
'1640','SQUISHY BALL PRO','72','D:\Fotos\VARIOS\VARIOS - JUGUETES\1638 1636 1640 1637.jpg'
'1642','CHUP. AIR POP','9','D:\Fotos\GOLOSINAS\VARIOS\1642.jpg'
'1645','CHUP. FUN DOGGY POP 11G','6','D:\Fotos\GOLOSINAS\VARIOS\1675 1666 1665 1645 3294.jpg'
'1649','PASTILLAS WATER POP','8',''
'1650','CHUP. CRAZY POP FRUTILLA','20','D:\Fotos\GOLOSINAS\VARIOS\1650 1651 1652 1653.jpg'
'1651','CHUP. CRAZY POP NARANJA','20','D:\Fotos\GOLOSINAS\VARIOS\1650 1651 1652 1653.jpg'
'1652','CHUP. CRAZY POP SANDIA','20','D:\Fotos\GOLOSINAS\VARIOS\1650 1651 1652 1653.jpg'
'1653','CHUP. CRAZY POP UVA','20','D:\Fotos\GOLOSINAS\VARIOS\1650 1651 1652 1653.jpg'
'1654','CHICLE BUBBLE ROLL','8','D:\Fotos\GOLOSINAS\VARIOS\1654.jpg'
'1655','PUPPY HOUSE','8','D:\Fotos\GOLOSINAS\VARIOS\1655.jpg'
'1661','LASER POP DANCING CHUP.','6','D:\Fotos\GOLOSINAS\VARIOS\1661.jpg'
'1665','CHUP. FUN SHARK POP','8','D:\Fotos\GOLOSINAS\VARIOS\1675 1666 1665 1645 3294.jpg'
'1666','CHUP. FUN LION POP','8','D:\Fotos\GOLOSINAS\VARIOS\1675 1666 1665 1645 3294.jpg'
'1667','CHUP. EMOTI POP','9','D:\Fotos\GOLOSINAS\VARIOS\1667.jpg'
'1668','SQUISHY SIRENA MAGICA','6','D:\Fotos\VARIOS\VARIOS - JUGUETES\1631 1630 1668 1635.jpg'
'1669','BOMBITA DE AGUA CANDELA 100U','50','D:\Fotos\VARIOS\1669.jpg'
'1675','CHUP. FUN COCO POP','8','D:\Fotos\GOLOSINAS\VARIOS\1675 1666 1665 1645 3294.jpg'
'1699','TANG PERA DISPLAY','12',''
'1700','TANG FRUTILLA DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1700 1701 1702 1703.jpg'
'1701','TANG NARANJA DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1700 1701 1702 1703.jpg'
'1702','TANG MANZANA DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1700 1701 1702 1703.jpg'
'1703','TANG LIMONADA DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1700 1701 1702 1703.jpg'
'1704','TANG NARANJ-MANGO DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1704 1705 1707 1708.jpg'
'1705','TANG NARANJA DULCE DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1704 1705 1707 1708.jpg'
'1706','TANG MULTIFRUTA DISPLEY','12',''
'1707','TANG DURAZNO DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1704 1705 1707 1708.jpg'
'1708','TANG ANANA DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1704 1705 1707 1708.jpg'
'1709','TANG POMELO ROSADO DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1709 1710 2130.jpg'
'1710','TANG NARANJ-DURAZNO DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1709 1710 2130.jpg'
'1711','CLIGHT NARANJA DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1711 1712 1713 1714.jpg'
'1712','CLIGHT PERA DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1711 1712 1713 1714.jpg'
'1713','CLIGHT LIMONADA DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1711 1712 1713 1714.jpg'
'1714','CLIGHT MANZANA DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1711 1712 1713 1714.jpg'
'1715','CLIGHT NARANJ DULCE DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1715 1717 1718 1719.jpg'
'1716','CLIGHT POMELO ROSADO DISPLAY','16',''
'1717','CLIGHT POMELO AMARILLO DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1715 1717 1718 1719.jpg'
'1718','CLIGHT LIMONADA ROSA DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1715 1717 1718 1719.jpg'
'1719','CLIGHT NARANJA-MANGO DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1715 1717 1718 1719.jpg'
'1720','CLIGHT NARANJA-DURAZNO DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1720 1721 1722.jpg'
'1721','CLIGHT ANANA DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1720 1721 1722.jpg'
'1722','CLIGHT MANDARINA DISPLAY','16','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1720 1721 1722.jpg'
'1723','CLIGHT MANZANA VERDE DISPLAY','16',''
'1725','PAÑAL PAMPERS M 8U','16','D:\Fotos\PERFUMERIA\PAÑALES\1726 1125 1730 1729.jpg'
'1726','PAÑAL PAMPERS G  8U','16','D:\Fotos\PERFUMERIA\PAÑALES\1726 1125 1730 1729.jpg'
'1729','PAÑAL PAMPERS XXG  8U','16','D:\Fotos\PERFUMERIA\PAÑALES\1726 1125 1730 1729.jpg'
'1730','PAÑAL PAMPERS XG  8U','16','D:\Fotos\PERFUMERIA\PAÑALES\1726 1125 1730 1729.jpg'
'1731','JABON LUX VAINILLA X 3U','24',''
'1734','LIVOPEN REPELENTE AERO 165ML','12',''
'1739','ACOND PANTENE CLASICO 200ML','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1746 1739 1745 1748 1747.jpg'
'1741','SHAMP PANTENE LISO EXTREMO 200ML','12',''
'1742','SHAMP PANTENE BRILLO EXTREMO 200ML','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1764 1761 1742 4740 2868.jpg'
'1744','SHAMP PANTENE FUERZA Y RECONS 200ML','12',''
'1749','ARIEL MAXIMA LIMPIEZA POUCH 800','12','D:\Fotos\LIMPIEZA\JABONES LIQUIDOS\1749.jpg'
'1751','ACOND. SEDAL 200ML CERAMIDAS','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1760 1763 1751 1755 1754.jpg'
'1752','ACOND. SEDAL 200ML RIZOS DEFINIDOS','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1756 1757 1752 1775 1776.jpg'
'1753','ACOND. SEDAL 200ML COLAGENO','12',''
'1754','ACOND. SEDAL 200ML CREMA BALANCE','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1760 1763 1751 1755 1754.jpg'
'1755','ACOND. SEDAL 200ML BOMBA DE NUTRICION','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1760 1763 1751 1755 1754.jpg'
'1756','ACOND. SEDAL 200ML LISO PERFECTO','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1756 1757 1752 1775 1776.jpg'
'1757','ACOND. SEDAL 200ML RESTAURACION','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1756 1757 1752 1775 1776.jpg'
'1758','ACOND. SEDAL 200ML BOMBA ARGAN','12',''
'1759','ARIEL BOTELLA MAXIMA LIMPIEZA 800','15',''
'1760','ACOND. SACHET SEDAL BALANCE 24U','6','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1760 1763 1751 1755 1754.jpg'
'1761','SACHET PANTENE SHAMPO X 10ML','576','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1764 1761 1742 4740 2868.jpg'
'1763','ACOND. SACHET SEDAL CERAMIDAS 24U','6','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1760 1763 1751 1755 1754.jpg'
'1764','SACHET PANTENE ACOND X 10ML','576','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1764 1761 1742 4740 2868.jpg'
'1765','SHAMP. SEDAL 200ML CERAMIDAS','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1771 1769 1765 1768 1770.jpg'
'1766','SHAMP. SEDAL 200ML RESTAURACION','12',''
'1768','SHAMP. SEDAL 200ML CREMA BALANCE','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1771 1769 1765 1768 1770.jpg'
'1769','SHAMP. SEDAL 200ML BOMBA NUTRICION','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1771 1769 1765 1768 1770.jpg'
'1770','SHAMP. SEDAL 200ML LISO PERFECTO','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1771 1769 1765 1768 1770.jpg'
'1772','SHAMP. SEDAL 200ML BOMBA ARGAN','12','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1772 1766.jpg'
'1775','SHAMP. SACHET SEDAL BALANCE 24U','6','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1756 1757 1752 1775 1776.jpg'
'1776','SHAMP. SACHET SEDAL CERAMIDA 24U','6','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1772 1766.jpg'
'1782','ACOND. SUAVE MANZANA 930ML','8','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1782 1768.jpg'
'1786','SHAMP. SUAVE MANZANA 930ML','8','D:\Fotos\PERFUMERIA\SHAMPOO Y ACONDIC\1782 1768.jpg'
'1787','SHAMP. SUAVE CERAMIDAS 930ML','8',''
'1788','JABON LUX AZUL 125G','72','D:\Fotos\PERFUMERIA\JABONES\1788 1790 1794.jpg'
'1789','JABON LUX VAINILLA 125G','72','D:\Fotos\PERFUMERIA\JABONES\1793 1792 1789.jpg'
'1790','JABON LUX JAZMIN 125G','72','D:\Fotos\PERFUMERIA\JABONES\1788 1790 1794.jpg'
'1791','JABON LUX VIOLETA 125G','72',''
'1793','JABON LUX ROSAS FRANCESAS 125G','72','D:\Fotos\PERFUMERIA\JABONES\1793 1792 1789.jpg'
'1795','TOALLITAS LINA AZUL 16U','24','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\1795 1148 1210 4969.jpg'
'1796','GUANTES PLUMITA','30',''
'1801','PRESTOPRONTA X 500G','30','D:\Fotos\ALMACEN\VARIOS\1801.jpg'
'1802','HARINA 000 VENADO KG','10','D:\Fotos\ALMACEN\HARINAS\1802 1804 1806.jpg'
'1804','HARINA 0000 VENADO TUERTO KG','10','D:\Fotos\ALMACEN\HARINAS\1802 1804 1806.jpg'
'1806','HARINA LEUDANTE VENADO TUERTO KG','10','D:\Fotos\ALMACEN\HARINAS\1802 1804 1806.jpg'
'1807','PASO DE LOS TOROS POMELO 1500CC','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1807 1808.jpg'
'1808','PASO DE LOS TOROS TONICA 1500CC','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1807 1808.jpg'
'1810','HUEVO TOCA TOCA C/SORPRESA','16','D:\Fotos\GOLOSINAS\VARIOS\1810.jpg'
'1811','PASTILLAS LATITAS DRINK CANDY','24','D:\Fotos\GOLOSINAS\VARIOS\1811.jpg'
'1816','HARINA CAÑUELAS 000  1 KG','10','D:\Fotos\ALMACEN\HARINAS\1816.jpg'
